0.02	0.44	1.01321	0.0730932	1.01851	2.51308	0.999451			0.03
0.02	0.45	1.01308	0.0725824	1.01824	2.51273	0.999298			0.03
0.02	0.46	1.01283	0.0719717	1.01796	2.51266	0.999497			0.03
0.02	0.47	1.0127	0.0712501	1.01767	2.51227	0.999167			0.03
0.02	0.48	1.01251	0.0704235	1.01738	2.51204	0.999451			0.03
0.02	0.49	1.01242	0.0694994	1.0171	2.51157	0.998853			0.03
0.02	0.5	1.0119	0.0684942	1.0168	2.51213	0.998197			0.03
0.02	0.51	1.01214	0.06738	1.01652	2.51082	0.998575			0.03
0.02	0.52	1.01212	0.0661989	1.01623	2.51016	0.998431			0.03
0.02	0.53	1.01207	0.0649465	1.01594	2.50956	0.998405			0.03
0.02	0.54	1.01199	0.0636295	1.01564	2.509	0.99837			0.03
0.02	0.55	1.0119	0.0622519	1.01534	2.5085	0.998449			0.03
0.02	0.56	1.01181	0.0608208	1.01505	2.50801	0.99838			0.03
0.02	0.57	1.01168	0.0593548	1.01474	2.50755	0.998342			0.03
0.02	0.58	1.01156	0.057848	1.01444	2.50713	0.998256			0.03
0.02	0.59	1.01142	0.0563019	1.01415	2.50675	0.998103			0.03
0.02	0.6	1.01129	0.0547531	1.01385	2.50635	0.997973			0.03
0.02	0.61	1.01105	0.0532592	1.01349	2.50604	0.997843			0.03
0.02	0.62	1.01089	0.0513998	1.01322	2.50576	0.997637			0.03
0.02	0.63	1.01074	0.0499458	1.01295	2.50547	0.997571			0.03
0.02	0.64	1.01044	0.0484473	1.01255	2.50523	0.99751			0.03
0.02	0.65	1.01025	0.0470619	1.01229	2.50506	0.997337			0.03
0.02	0.66	1.01006	0.045658	1.01205	2.5049	0.997338			0.03
0.02	0.67	1.00975	0.0444817	1.01165	2.50469	0.996882			0.03
0.02	0.68	1.00814	0.042862	1.01133	2.50791	0.99793			0.03
0.02	0.69	1.00797	0.0417438	1.01106	2.50765	0.998728			0.03
0.02	0.7	1.0076	0.0396936	1.01074	2.50779	0.998723			0.03
0.02	0.71	1.00738	0.0388825	1.01039	2.50746	0.998777			0.03
0.02	0.72	1.00709	0.0371663	1.01006	2.50737	0.998675			0.03
0.02	0.73	1.0069	0.036609	1.00976	2.50709	0.998659			0.03
0.02	0.74	1.00667	0.0353383	1.00944	2.50688	0.998656			0.03
0.02	0.75	1.00645	0.0351237	1.00911	2.50661	0.998593			0.03
0.02	0.76	1.00601	0.034427	1.00878	2.50689	0.998576			0.03
0.02	0.77	1.00581	0.0345027	1.00848	2.50664	0.998588			0.03
0.02	0.78	1.00557	0.0343777	1.00815	2.5064	0.998543			0.03
0.02	0.79	1.00532	0.0347515	1.00777	2.5061	0.998492			0.03
0.02	0.8	1.00503	0.0352386	1.00731	2.50569	0.998207			0.03
0.02	0.81	1.00473	0.0358502	1.00692	2.50545	0.998357			0.03
0.02	0.82	1.00454	0.036655	1.00651	2.5049	0.998341			0.03
0.02	0.83	1.00423	0.0372282	1.00615	2.50478	0.998362			0.03
0.02	0.84	1.00408	0.0382155	1.00577	2.50421	0.998348			0.03
0.02	0.85	1.00373	0.0388185	1.00543	2.50423	0.998364			0.03
0.02	0.86	1.00362	0.0399242	1.00507	2.50363	0.99835			0.03
0.02	0.87	1.00326	0.0405248	1.00475	2.50373	0.998381			0.03
0.02	0.88	1.00316	0.0416694	1.00441	2.50312	0.998372			0.03
0.02	0.89	1.00281	0.0422423	1.0041	2.50322	0.998409			0.03
0.02	0.9	1.00273	0.0433863	1.00378	2.50262	0.998406			0.03
0.02	0.91	1.00242	0.0439142	1.00349	2.50266	0.99842			0.03
0.02	0.92	1.00235	0.0450409	1.00318	2.50208	0.99841			0.03
0.02	0.93	1.00203	0.0455156	1.0029	2.50218	0.998405			0.03
0.02	0.94	1.00196	0.046641	1.00261	2.50161	0.998417			0.03
0.02	0.95	1.00172	0.0470513	1.00236	2.50159	0.998396			0.03
0.02	0.96	1.00165	0.0482232	1.00207	2.50105	0.998413			0.0299907
0.02	0.97	1.00152	0.0485464	1.00186	2.50085	0.998416			0.0295592
0.02	0.98	1.00144	0.0498114	1.00159	2.50036	0.998418			0.0266509
0.02	0.99	1.00134	0.0500085	1.00145	2.50027	0.998308			0.0195798
0.02	1	1.0008	0.0513689	1.00118	2.50094	0.998377			0.00999438

0.03	0	1.01589	0.024133	1.02411	2.52022	0.999955			0.01
0.03	0.01	1.01593	0.024267	1.02414	2.5202	0.998753			0.0199915
0.03	0.02	1.01716	0.0244906	1.02417	2.51722	0.998741			0.0295592
0.03	0.03	1.01716	0.0248373	1.02418	2.51724	0.999631			0.0366303
0.03	0.04	1.01734	0.0252819	1.02419	2.51682	0.999808			0.0395538
0.03	0.05	1.01733	0.0258257	1.02418	2.51682	0.999892			0.0399905
0.03	0.06	1.01733	0.0264628	1.02415	2.51676	0.999882			0.04
0.03	0.07	1.0173	0.0271891	1.02411	2.51674	0.999865			0.04
0.03	0.08	1.01726	0.0279976	1.02406	2.51672	0.999855			0.04
0.03	0.09	1.01721	0.0288772	1.02399	2.51667	0.999847			0.04
0.03	0.1	1.01715	0.0298153	1.02392	2.51664	0.999865			0.04
0.03	0.11	1.01711	0.0307852	1.02384	2.51654	0.999849			0.04
0.03	0.12	1.01703	0.0318667	1.02375	2.5165	0.999871			0.04
0.03	0.13	1.017	0.032851	1.02367	2.51639	0.999893			0.04
0.03	0.14	1.01698	0.0342468	1.02359	2.51624	0.999877			0.04
0.03	0.15	1.01695	0.035206	1.02351	2.51615	0.999858			0.04
0.03	0.16	1.01692	0.0368926	1.02344	2.51602	0.99984			0.04
0.03	0.17	1.01689	0.0378166	1.02337	2.51592	0.999817			0.04
0.03	0.18	1.01686	0.0397022	1.02329	2.51581	0.999796			0.04
0.03	0.19	1.01682	0.0405867	1.02322	2.51574	0.999774			0.04
0.03	0.2	1.01677	0.042652	1.02313	2.51564	0.999753			0.04
0.03	0.21	1.01672	0.043496	1.02306	2.51558	0.99973			0.04
0.03	0.22	1.01666	0.0457794	1.02296	2.51548	0.999707			0.04
0.03	0.23	1.0166	0.0465827	1.02287	2.51542	0.99968			0.04
0.03	0.24	1.01653	0.0491677	1.02275	2.51529	0.999653			0.04
0.03	0.25	1.01645	0.0499274	1.02264	2.51522	0.99962			0.04
0.03	0.26	1.01637	0.0528262	1.02249	2.51505	0.999586			0.04
0.03	0.27	1.01627	0.0535319	1.02235	2.51496	0.999548			0.04
0.03	0.28	1.01617	0.056772	1.02217	2.51476	0.999511			0.04
0.03	0.29	1.01605	0.0574057	1.022	2.51465	0.999465			0.04
0.03	0.3	1.01593	0.0610149	1.02179	2.51442	0.999409			0.04
0.03	0.31	1.01574	0.0615539	1.02159	2.5144	0.999376			0.04
0.03	0.32	1.0156	0.0653913	1.02134	2.51413	0.999316			0.04
0.03	0.33	1.01533	0.0658106	1.02112	2.51424	0.999298			0.04
0.03	0.34	1.01519	0.0696933	1.02084	2.51392	0.999128			0.04
0.03	0.35	1.01468	0.0699805	1.02059	2.51457	0.999183			0.04
0.03	0.36	1.01453	0.0735003	1.02029	2.51421	0.999371			0.04
0.03	0.37	1.01433	0.0736375	1.02003	2.51405	0.999303			0.04
0.03	0.38	1.0141	0.0744031	1.01972	2.51387	0.999263			0.04
0.03	0.39	1.0139	0.0744672	1.01945	2.51368	0.999263			0.04
0.03	0.4	1.0137	0.0744716	1.01917	2.51349	0.999253			0.04
0.03	0.41	1.01349	0.0743977	1.01888	2.51329	0.999265			0.04
0.03	0.42	1.01333	0.0742328	1.0186	2.513	0.999246			0.04
0.03	0.43	1.01309	0.073972	1.01831	2.51287	0.999315			0.04
0.03	0.44	1.01305	0.0736005	1.01802	2.51227	0.999149			0.04
0.03	0.45	1.01267	0.0731378	1.01772	2.51247	0.999224			0.04
0.03	0.46	1.01268	0.0725523	1.01742	2.51171	0.998887			0.04
0.03	0.47	1.01209	0.071882	1.01712	2.51242	0.998982			0.04
0.03	0.48	1.0123	0.0710788	1.01682	2.51118	0.998801			0.04
0.03	0.49	1.01164	0.070219	1.01652	2.51206	0.99868			0.04
0.03	0.5	1.01171	0.0692407	1.01621	2.51111	0.99897			0.04
0.03	0.51	1.01205	0.0681645	1.0159	2.50951	0.998464			0.04
0.03	0.52	1.01203	0.067026	1.01559	2.50881	0.998294			0.04
0.03	0.53	1.01198	0.0658107	1.01528	2.50817	0.998084			0.04
0.03	0.54	1.01191	0.0645322	1.01497	2.50755	0.997932			0.04
0.03	0.55	1.01183	0.0631989	1.01465	2.50697	0.997741			0.04
0.03	0.56	1.01173	0.0618074	1.01433	2.50643	0.997607			0.04
0.03	0.57	1.01162	0.060368	1.01403	2.50594	0.997484			0.04
0.03	0.58	1.0115	0.0589097	1.01369	2.50543	0.997398			0.04
0.03	0.59	1.01134	0.0574371	1.01335	2.50497	0.997242			0.04
0.03	0.6	1.01119	0.0558803	1.01305	2.5046	0.997172			0.04
0.03	0.61	1.01104	0.0543676	1.01276	2.50425	0.99723			0.04
0.03	0.62	1.01079	0.0526901	1.01233	2.50379	0.997125			0.04
0.03	0.63	1.01064	0.0511763	1.0121	2.50362	0.996976			0.04
0.03	0.64	1.01046	0.0496601	1.01182	2.50335	0.997195			0.04
0.03	0.65	1.01016	0.0484543	1.01131	2.50285	0.99711			0.04
0.03	0.66	1.00995	0.0470246	1.01105	2.50272	0.997073			0.04
0.03	0.67	1.0098	0.0457275	1.01086	2.50264	0.996218			0.04
0.03	0.68	1.00745	0.0442302	1.01041	2.50735	0.997175			0.04
0.03	0.69	1.00721	0.043185	1.01003	2.50698	0.998624			0.04
